index,transcriber_tag,expert_tag_1,score_1,expert_tag_2,score_2,expert_tag_3,score_3
1630,horrible,censorship,0.84573824,vindictiveness,0.834091709,enemyvindictiveness,0.769473315
2432,notwelcome,censorship,0.844021293,vindictiveness,0.838405371,anxieties,0.791995672
2146,misallocation,censorship,0.842665437,anxieties,0.831172132,vindictiveness,0.797245795
1520,grudge,censorship,0.842485787,anxieties,0.832859627,vindictiveness,0.819997758
3431,suffer,censorship,0.842070195,anxieties,0.78339001,vindictiveness,0.780789577
1561,hate,censorship,0.842039823,vindictiveness,0.795366153,segregation,0.759016826
923,dictatorship,censorship,0.841922733,segregation,0.785570868,timeoff,0.722776851
1567,hatred,censorship,0.841329401,aggression,0.810606137,vindictiveness,0.774549241
3702,unpopularregulations,censorship,0.840121122,vindictiveness,0.825964412,enemyvindictiveness,0.793624869
1201,falseadvertising,censorship,0.839590965,enemyvindictiveness,0.813244615,vindictiveness,0.813122445
3090,rots,censorship,0.839474013,segregation,0.794558294,vindictiveness,0.723607746
1764,interruption,censorship,0.838529968,anxieties,0.811687496,timeoff,0.785928233
1236,fault,censorship,0.838187566,vindictiveness,0.831210665,anxieties,0.783817285
2149,misery,censorship,0.836939389,vindictiveness,0.81357298,segregation,0.772414092
2847,punishment,censorship,0.833876557,aggression,0.811158557,segregation,0.764659419
879,dehumanization,censorship,0.833618461,demobilization,0.823171788,segregation,0.770943669
43,abandonment,censorship,0.832574403,segregation,0.806297976,timeoff,0.789514947
1566,hatethis,censorship,0.832145292,vindictiveness,0.797633005,enemyvindictiveness,0.753303454
3833,wasteofresources,censorship,0.831938597,vindictiveness,0.769184131,anxieties,0.747469927
2703,poortreatment,censorship,0.83073841,vindictiveness,0.82495562,segregation,0.784749962
2153,mismanagement,censorship,0.830467066,vindictiveness,0.823683494,enemyvindictiveness,0.8054155
975,disqualified,censorship,0.829616952,timeoff,0.783755741,segregation,0.753412709
3592,trapped,censorship,0.829275781,anxieties,0.799854785,segregation,0.781815831
3897,withholding,censorship,0.8292538,noncoms,0.806297121,segregation,0.805981446
811,corruption,censorship,0.8289932,enemyvindictiveness,0.805551619,vindictiveness,0.801038065
942,disappointment,censorship,0.828884058,vindictiveness,0.813029222,segregation,0.799226374
3185,separated,censorship,0.8282379,segregation,0.823322827,timeoff,0.815102716
1191,failure,censorship,0.827473737,vindictiveness,0.785519311,segregation,0.776272035
3236,sickcall,censorship,0.826943573,vindictiveness,0.781045036,enemyvindictiveness,0.765389787
96,aggravations,censorship,0.826863813,vindictiveness,0.824996348,anxieties,0.815079937
497,brokensystem,censorship,0.82631426,segregation,0.764112514,vindictiveness,0.762042418
910,desertion,censorship,0.826154135,segregation,0.77679947,demobilization,0.754181201
2172,misuseofpower,censorship,0.825803748,enemyvindictiveness,0.809010413,vindictiveness,0.783110381
2697,poormanagement,censorship,0.823627659,vindictiveness,0.807619045,segregation,0.770958569
2899,racism,censorship,0.819231968,segregation,0.812899854,vindictiveness,0.76084544
3216,sexist,censorship,0.819151591,vindictiveness,0.81797484,enemyvindictiveness,0.791315648
3235,sick,censorship,0.818967124,vindictiveness,0.810393004,enemyvindictiveness,0.764966894
1190,failing,censorship,0.817921695,vindictiveness,0.792912786,anxieties,0.779974082
3531,thingsgotworse,censorship,0.816999345,vindictiveness,0.747773125,enemyvindictiveness,0.727004399
3942,wrongbranch,censorship,0.816640848,vindictiveness,0.777223686,anxieties,0.760386741
3201,servicestinks,censorship,0.814891078,vindictiveness,0.796346808,enemyvindictiveness,0.766738202
1923,liability,censorship,0.814114312,anxieties,0.785763119,segregation,0.761795364
3943,wrongjobs,censorship,0.813342826,vindictiveness,0.782174524,enemyvindictiveness,0.781645887
842,cursing,censorship,0.81316364,aggression,0.812856338,vindictiveness,0.76964413
937,disable,censorship,0.812223838,timeoff,0.765014759,demobilization,0.746762936
1955,limitingpower,censorship,0.811658363,segregation,0.790881115,limitedassignments,0.787453596
1778,irreleventjobs,censorship,0.81148762,vindictiveness,0.805881712,enemyvindictiveness,0.796967645
954,discouraged,censorship,0.808758451,segregation,0.775216446,vindictiveness,0.772218152
3576,trainingflaws,censorship,0.808258728,vindictiveness,0.778680244,anxieties,0.777971944
3433,suffering,censorship,0.805584573,anxieties,0.800731731,combatstress,0.757869746
325,badconditions,censorship,0.805335689,vindictiveness,0.787772395,anxieties,0.774517602
2567,pain,censorship,0.805000597,aggression,0.800908083,combatstress,0.768934702
337,badtraining,censorship,0.804150601,vindictiveness,0.759616514,enemyvindictiveness,0.754039243
2984,regret,censorship,0.803270191,vindictiveness,0.773008201,segregation,0.762606814
1668,illiteracy,censorship,0.803216235,vindictiveness,0.789240199,segregation,0.763242502
2036,malingering,censorship,0.802623687,segregation,0.758056925,anxieties,0.754894606
3106,sad,censorship,0.801055502,vindictiveness,0.773006105,anxieties,0.757944913
829,crackshot,censorship,0.800634949,anxieties,0.776033378,vindictiveness,0.753706791
3935,worseconditions,censorship,0.800443159,vindictiveness,0.786751742,enemyvindictiveness,0.757641902
2625,philandering,censorship,0.800407444,enemyvindictiveness,0.764430307,vindictiveness,0.733495697
852,darkcopy,censorship,0.799093036,segregation,0.793195684,limitedassignments,0.742825782
2611,penalty,censorship,0.798258083,timeoff,0.759808865,segregation,0.743998354
2017,mailcensorship,censorship,0.797479917,separationcenters,0.611451191,enemyatrocities,0.606482455
180,antisemitism,censorship,0.79663246,enemyvindictiveness,0.749220934,enemyatrocities,0.721005764
2701,poorsystem,censorship,0.796218948,segregation,0.785211896,vindictiveness,0.7665873
903,depressed,censorship,0.793575653,vindictiveness,0.783571656,anxieties,0.747955329
3215,sexism,censorship,0.793122132,vindictiveness,0.759892044,enemyvindictiveness,0.75036423
2457,officerhate,censorship,0.793100219,vindictiveness,0.733722883,enemyvindictiveness,0.731721402
492,broke,censorship,0.792333563,timeoff,0.776456803,vindictiveness,0.729174113
493,broken,censorship,0.791697697,vindictiveness,0.759417297,anxieties,0.747390425
996,doctorssuck,censorship,0.790514932,enemyatrocities,0.699565738,vindictiveness,0.671908947
2700,poorphotography,censorship,0.788833949,vindictiveness,0.753832441,limitedassignments,0.750540836
335,badpaysystem,censorship,0.787429402,enemyvindictiveness,0.759479467,vindictiveness,0.751878724
1724,infested,censorship,0.786153773,aggression,0.763384908,anxieties,0.742504469
905,depression,censorship,0.785705189,segregation,0.745006171,vindictiveness,0.715234818
3237,sickness,censorship,0.782568311,anxieties,0.736178861,segregation,0.699071566
2986,regretofdrafting,censorship,0.781481333,anxieties,0.743169592,timeoff,0.730375582
1993,lost,censorship,0.780717332,timeoff,0.764516828,limitedassignments,0.73772401
2900,racismsucks,censorship,0.780145097,segregation,0.767592147,enemyvindictiveness,0.75615616
1670,illness,censorship,0.777542234,anxieties,0.742403556,veneraldisease,0.737951052
181,antiwar,censorship,0.776490653,enemyvindictiveness,0.714326093,prosecutionofthewar,0.695094872
495,brokenenglish,censorship,0.776037634,vindictiveness,0.754489736,anxieties,0.737826909
425,bitchsheet,censorship,0.774747672,vindictiveness,0.714865956,aggression,0.695282273
3148,schoolsucks,censorship,0.770392899,vindictiveness,0.702265041,enemyvindictiveness,0.695985792
1577,hell,censorship,0.770101966,vindictiveness,0.755484701,aggression,0.74588489
1140,erased_text,censorship,0.769770086,noncoms,0.72367964,timeoff,0.704675649
313,awol,censorship,0.768854744,timeoff,0.766871922,separationcenters,0.760412177
2702,poortraining,censorship,0.763207398,vindictiveness,0.756888333,limitedassignments,0.74247092
326,badfood,censorship,0.763163374,vindictiveness,0.708732078,enemyvindictiveness,0.691143323
2930,rape,censorship,0.762703557,aggression,0.727952738,enemyatrocities,0.701673861
838,crying,censorship,0.758492221,anxieties,0.700211654,aggression,0.671518996
2419,notnicesouth,censorship,0.75830329,segregation,0.744620931,vindictiveness,0.723503114
3334,spam,censorship,0.756411692,anxieties,0.666533518,enemyvindictiveness,0.617559462
3280,sob,censorship,0.752471547,anxieties,0.744657961,segregation,0.696783971
327,badforeating,censorship,0.749645271,vindictiveness,0.70087075,enemyvindictiveness,0.678633865
1503,greatdepression,censorship,0.744762256,vindictiveness,0.699422608,anxieties,0.684622798
1036,drought,censorship,0.743861565,segregation,0.680731903,timeoff,0.675546082
179,antisemetic,censorship,0.742597234,anxieties,0.708708588,separationcenters,0.708136871
3436,suicide,censorship,0.740598354,timeoff,0.675907513,demobilization,0.669403768
1852,kill,censorship,0.739381157,enemies,0.739206958,aggression,0.721800615
828,crack-pots,censorship,0.736832479,aggression,0.675678876,vindictiveness,0.674553744
1563,hatesarmy,censorship,0.735044134,enemyvindictiveness,0.713553008,enemyatrocities,0.680928101
1038,drunkenness,censorship,0.733278093,vindictiveness,0.718885321,anxieties,0.6762691
2456,officercriticism,censorship,0.729387143,aggression,0.696536553,enemyatrocities,0.667074816
3437,suicidemission,censorship,0.72600794,enemyatrocities,0.681482042,enemies,0.680826812
1562,hatesalaska,censorship,0.719147941,enemyvindictiveness,0.686217951,vindictiveness,0.664273615
130,allergy,censorship,0.716764833,anxieties,0.707120043,veneraldisease,0.665246469
826,cowardice,censorship,0.714513933,enemyvindictiveness,0.711641959,vindictiveness,0.707856781
2225,mud,censorship,0.709265174,malary,0.703298953,segregation,0.684426102
3524,thefoodisbad,censorship,0.707167903,vindictiveness,0.696187156,enemyvindictiveness,0.673678269
2833,prostitution,censorship,0.704877547,segregation,0.639065245,anxieties,0.565735681
3143,schizophrenia,censorship,0.704796504,segregation,0.637098201,anxieties,0.624824062
2820,prohibition,censorship,0.701039216,timeoff,0.630211917,separationcenters,0.630163674
2303,newsinterference,censorship,0.69976825,newsmaps,0.695849299,aggression,0.678688066
3836,wastingmoney,censorship,0.697560826,enemyvindictiveness,0.696931777,vindictiveness,0.682319284
1565,hatethearmy,censorship,0.687610318,enemyvindictiveness,0.673085124,enemyatrocities,0.667464594
3152,seasickness,censorship,0.67066005,anxieties,0.662801842,vindictiveness,0.641292892
1316,food_poisoning,censorship,0.642201185,chemicalwarfare,0.600320848,enemyatrocities,0.568755067
494,brokenarm,censorship,0.641422169,veneraldisease,0.622373489,limitedassignments,0.611085127
3370,starvingartist,censorship,0.641057656,vindictiveness,0.614093914,enemyatrocities,0.605796901
2938,rats,censorship,0.634710435,enemies,0.633673446,enemyvindictiveness,0.617613452
2008,lynching,censorship,0.615860462,demobilization,0.615758427,separationcenters,0.60827123
3080,roaches,censorship,0.584379481,segregation,0.583218848,enemies,0.526913192
2208,mosquitoes,censorship,0.570337193,enemyatrocities,0.546835062,veneraldisease,0.517410106
603,chemicalengineering,chemicalwarfare,0.783383961,prophylaxis,0.545792429,artillery,0.522175566
601,chemical,chemicalwarfare,0.777512504,evaluation,0.712177521,wac,0.708678362
602,chemicalengineer,chemicalwarfare,0.742323904,prophylaxis,0.561852214,sectioncief,0.554420264
605,chemistry,chemicalwarfare,0.638799573,evaluation,0.607357596,dischargees,0.595473893
610,children,children,1,chilhood,0.717164443,equipment,0.693077896
1851,kids,children,0.985557106,chilhood,0.70584879,equipment,0.698751704
608,child,children,0.973838553,chilhood,0.740288463,equipment,0.721193547
1850,kid,children,0.941738497,equipment,0.757859397,orientation,0.755258857
3960,youth,children,0.888412466,recreation,0.733076251,chilhood,0.704574099
3957,young,children,0.864286227,facilities,0.70899351,orientation,0.702463667
1777,inwiththeyoung,children,0.85501606,chilhood,0.685074192,orientation,0.67124813
14,2childrenplus,children,0.840508788,facilities,0.624951713,chilhood,0.613828121
1960,littleguy,children,0.776520164,men,0.718225009,chilhood,0.592618364
2920,raisingkids,children,0.74965408,chilhood,0.683616572,training,0.59308174
317,babyboomers,children,0.657114194,chilhood,0.649382254,promotions,0.536184257
1836,jumpingthroughhoops,children,0.471211037,entertainment,0.447952831,physicalfitness,0.441052048
424,birth,chilhood,0.760953097,inducationm,0.75676741,draft,0.727075027
1213,familytime,chilhood,0.739901866,homefront,0.666836636,maritalstatus,0.659839284
2577,parent,chilhood,0.689391764,company,0.68825449,maritalstatus,0.647743672
2578,parents,chilhood,0.651120784,company,0.642839678,maritalstatus,0.636616102
3253,sixmonths,chilhood,0.566042418,age,0.548476864,warweek,0.521164253
33,5moreyears,chilhood,0.545415917,age,0.534632313,lengthofservice,0.500636589
35,6thgrade,chilhood,0.536259876,krations,0.532388678,children,0.474531591
1295,fivemonths,chilhood,0.512935368,postwar,0.501003483,postwarworld,0.48429547
645,civilians,civilians,1,localcivilians,0.897589867,workingwithcivilians,0.859477316
624,citizens,civilians,0.840062877,localcivilians,0.796260916,officers,0.793507242
647,civilianskills,civilianskills,1,civilians,0.784983068,brief,0.743899196
642,civilianpay,civilianskills,0.951023883,civilians,0.775026712,localcivilians,0.727632113
632,civilian,civilianskills,0.948190398,civilians,0.810747607,brief,0.789728613
635,civiliancareer,civilianskills,0.946564588,civilians,0.732106512,brief,0.688992027
638,civilianjob,civilianskills,0.944554548,brief,0.737398081,limitedassignments,0.719136266
652,civilianwear,civilianskills,0.941329865,civilians,0.798302888,brief,0.752060847
643,civilianpractices,civilianskills,0.940091661,civilians,0.819367619,localcivilians,0.745930886
639,civilianjobs,civilianskills,0.938025026,civilians,0.746681064,localcivilians,0.72831693
641,civilianlife,civilianskills,0.928158851,civilians,0.708649055,brief,0.706079461
640,civilianlabor,civilianskills,0.924986949,civilians,0.815258667,localcivilians,0.773663261
3515,thatcivilianlife,civilianskills,0.911331691,brief,0.708538023,efficiency,0.70692606
637,civilianemployees,civilianskills,0.91022097,civilians,0.802447543,localcivilians,0.746653392
631,civilian_instructor,civilianskills,0.901224892,civilians,0.684547743,brief,0.662122113
636,civilianclothes,civilianskills,0.896254627,brief,0.767244927,limitedassignments,0.738478342
644,civilianpride,civilianskills,0.886244718,efficiency,0.781684109,morale,0.726570731
634,civilianarmy,civilianskills,0.838083351,civilians,0.713369779,government,0.67498847
654,civillian,civilianskills,0.787920425,efficiency,0.743270626,discipline,0.706103179
628,civilanlife,civilianskills,0.734537266,discipline,0.715823132,rules,0.709768851
2989,regularjoes,civilianskills,0.702451452,efficiency,0.687246189,morale,0.617882156
1942,lifeofasolider,civilianskills,0.673817675,headquarters,0.666374185,barracks,0.654453087
648,civiliansoldierdivide,civilianskills,0.670003362,civilians,0.657618676,localcivilians,0.645395033
675,clothing,clothing,1,equipment,0.868447823,supplies,0.852260183
2536,outfits,clothing,0.927111324,attitudes,0.84032264,orientation,0.821814546
2535,outfit,clothing,0.913155524,orientation,0.893949505,attitudes,0.861455123
3676,uniforms,clothing,0.884019479,facilities,0.832454552,equipment,0.830098247
3674,uniform,clothing,0.864608081,orientation,0.841042169,mission,0.837509534
1950,limbs,clothing,0.855410124,equipment,0.817915249,weapons,0.796616249
3742,vehicles,clothing,0.844428825,equipment,0.836428423,media,0.800255953
3588,transportation,clothing,0.842702052,facilities,0.828153966,equipment,0.825791498
1643,human,clothing,0.83628994,equipment,0.831419047,facilities,0.827822189
3646,underwear,clothing,0.831785845,supplies,0.710309504,equipment,0.705535373
446,body,clothing,0.831722284,equipment,0.781229637,facilities,0.774026902
374,belts,clothing,0.828075035,equipment,0.82516324,adjustment,0.823269552
694,coloredoutfit,clothing,0.826760935,attitudes,0.800226639,orientation,0.764723827
3261,skincolor,clothing,0.824507553,attitudes,0.794781144,orientation,0.765209031
2570,paper,clothing,0.824402646,publications,0.813592238,supplies,0.807474909
697,colors,clothing,0.803759398,decorations,0.799554521,orientation,0.796335984
1025,dress,clothing,0.801135991,orientation,0.767944,adjustment,0.767532445
202,arms,clothing,0.792987693,orientation,0.771867975,equipment,0.769172309
1128,environment,clothing,0.787362837,equipment,0.782008596,attitudes,0.771910997
1225,fashion,clothing,0.771262621,orientation,0.730671549,adjustment,0.727136113
1907,leg,clothing,0.762391249,supplies,0.733455854,rations,0.726176876
456,boots,clothing,0.760999272,yank,0.738410987,supplies,0.72917183
171,animals,clothing,0.757309291,equipment,0.753011325,weapons,0.74695111
3227,shoes,clothing,0.757074457,courses,0.730950478,discipline,0.72120387
2534,outdoors,clothing,0.750268149,recreation,0.734627882,forwardareas,0.718109651
472,branches,clothing,0.732903019,supplies,0.727683425,branchofservice,0.717213314
670,climate,clothing,0.732620072,attitudes,0.728373747,adjustment,0.710735167
1899,leaves,clothing,0.725952333,orientation,0.700517351,adjustment,0.692036879
2539,outsidejob,clothing,0.678625023,equipment,0.664341895,recreation,0.661431608
3290,socks,clothing,0.672772038,rations,0.642432555,supplies,0.63366501
1026,dresscode,clothing,0.642022709,rules,0.585869039,attitudes,0.55861909
444,boat,clothing,0.632848406,recreation,0.630285357,forwardareas,0.626258017
3279,snow,clothing,0.597618038,yank,0.572544359,decorations,0.571754722
1339,forests,clothing,0.580259616,redistributionstations,0.548482909,publications,0.548465981
1259,fighterpilot,comabtflying,0.882842413,groundpersonnel,0.635643921,combat,0.478408308
1310,flying,comabtflying,0.852610731,rotation,0.6780033,groundpersonnel,0.631723582
2653,planes,comabtflying,0.828500256,groundpersonnel,0.685317568,rotation,0.571099828
108,aircraft,comabtflying,0.819965896,groundpersonnel,0.749090047,rotation,0.623811006
1313,flyingstatus,comabtflying,0.818840016,groundpersonnel,0.699642258,forwardareas,0.593395098
119,airplanes,comabtflying,0.818672865,groundpersonnel,0.660684099,rotation,0.547123033
2645,pilots,comabtflying,0.813672921,groundpersonnel,0.720423005,rotation,0.577672927
113,airforcepilots,comabtflying,0.809321198,groundpersonnel,0.704807191,baseunits,0.533801795
311,aviation,comabtflying,0.80736526,groundpersonnel,0.683042125,rotation,0.556022556
1306,flighttraining,comabtflying,0.802375296,groundpersonnel,0.664472116,training,0.557521369
117,airplane,comabtflying,0.790452472,groundpersonnel,0.652997685,rotation,0.567186324
1308,fly,comabtflying,0.788631794,rotation,0.689416589,forwardareas,0.657900065
112,airforce,comabtflying,0.779177641,groundpersonnel,0.767274315,baseunits,0.702430959
76,aerialgunner,comabtflying,0.772543889,groundpersonnel,0.700041534,artillery,0.58241085
2575,paratrooper,comabtflying,0.770516535,groundpersonnel,0.660444294,combat,0.64748762
1303,flight,comabtflying,0.769175283,groundpersonnel,0.671836741,rotation,0.664276088
448,bomber,comabtflying,0.764637324,strategicbombing,0.741312716,heavybombardmentgroups,0.676715243
699,comabtflying,comabtflying,0.753842905,groundpersonnel,0.669719231,rotation,0.664950017
2576,paratroopers,comabtflying,0.749998019,combat,0.659926017,infantry,0.650799916
2644,pilotcareer,comabtflying,0.748360243,groundpersonnel,0.632850695,careers,0.526261104
2643,pilot,comabtflying,0.746576008,groundpersonnel,0.709504804,baseunits,0.620986217
77,aeronautics,comabtflying,0.742449513,groundpersonnel,0.633017168,rotation,0.613923852
1305,flights,comabtflying,0.73581572,groundpersonnel,0.680232435,rotation,0.640181978
1312,flyingpay,comabtflying,0.73206715,gibill,0.635921979,ups,0.617100863
116,airmen,comabtflying,0.731754046,groundpersonnel,0.730460741,baseunits,0.678654748
114,airline,comabtflying,0.729942232,groundpersonnel,0.644475893,gibill,0.549187369
118,airplaneplant,comabtflying,0.724296664,groundpersonnel,0.633521375,baseunits,0.452513932
243,armyplanes,comabtflying,0.713781491,armfilms,0.703339229,armyinsurance,0.696893288
1311,flyinghours,comabtflying,0.70767692,groundpersonnel,0.667149073,rotation,0.576322194
115,airlines,comabtflying,0.706565513,groundpersonnel,0.67243265,gibill,0.540562558
2572,parachuterigger,comabtflying,0.68101816,groundpersonnel,0.660332281,equipment,0.589706338
1309,flyboys,comabtflying,0.665597703,men,0.530891977,ups,0.488172477
733,commercialairline,comabtflying,0.665507475,groundpersonnel,0.563530716,businessownership,0.402415627
57,aceinthesky,comabtflying,0.656695511,starsandstripes,0.647294005,gibill,0.587795675
109,aircraftmechanic,comabtflying,0.637859458,groundpersonnel,0.623918329,officertraining,0.484410872
106,aircorpcadet,comabtflying,0.625007251,officertraining,0.619134804,baseunits,0.583884798
2795,privateairlines,comabtflying,0.534622417,groundpersonnel,0.486827418,businessownership,0.441782016
127,aliens,comabtflying,0.521778838,rotation,0.483588464,mess,0.465721841
701,combat,combat,1,combatstress,0.804968349,weapons,0.782841405
702,combatarea,combat,0.933206547,infantry,0.788984657,overseascombat,0.767135695
718,combatzones,combat,0.908370388,combatstress,0.771513914,overseascombat,0.767718872
703,combatconditions,combat,0.896387785,combatstress,0.853851555,lengthofwar,0.719640432
706,combatdecorations,combat,0.886578413,overseascombat,0.79547102,infantry,0.764415236
710,combatpersonnel,combat,0.867265462,overseascombat,0.769376033,groundpersonnel,0.760050485
716,combattroops,combat,0.866812141,infantry,0.823012617,overseascombat,0.780399227
356,battle,combat,0.864352155,lengthofwar,0.784687936,enemies,0.75345075
711,combatready,combat,0.861974477,combatstress,0.759449729,preparedness,0.721164468
1260,fighters,combat,0.857847235,weapons,0.764618152,training,0.726136528
1258,fight,combat,0.854281007,aggression,0.77266335,fightinfacts,0.752044455
708,combatfatigue,combat,0.836141441,combatstress,0.791800058,infantry,0.767109001
700,combat-readiness,combat,0.83390362,combatstress,0.752176354,infantry,0.745286057
705,combatcrews,combat,0.826130521,comabtflying,0.763375628,groundpersonnel,0.743110549
2116,militarism,combat,0.825373602,infantry,0.770173096,artillery,0.76217966
715,combattraining,combat,0.822293008,combatstress,0.729619835,training,0.720372198
704,combatcrew,combat,0.820805665,comabtflying,0.765714293,groundpersonnel,0.748326576
357,battleready,combat,0.813819825,combatstress,0.731530725,lengthofwar,0.669965436
1263,fighting,combat,0.811682549,aggression,0.795595057,fightinfacts,0.723195971
200,armedforces,combat,0.810085962,infantry,0.808482102,militarypolice,0.796752539
1266,fightingspirit,combat,0.794677969,combatstress,0.72256201,fightinfacts,0.717403446
712,combatsoldier,combat,0.781543533,infantry,0.77563539,armyliving,0.708383998
3817,warrior,combat,0.776593463,duty,0.737379054,discipline,0.734842337
1286,firepower,combat,0.743215101,artillery,0.737488016,weapons,0.717182545
713,combatstars,combat,0.737122187,starsandstripes,0.676154004,enlisted,0.672155566
876,defensespending,combat,0.724681511,allies,0.704982605,foreignpolicy,0.703287295
2010,machanistsoldier,combat,0.719559714,infantry,0.71291014,ncos,0.704624776
3485,tanks,combat,0.704584042,equipment,0.699344249,artillery,0.69159381
1267,fightingspirt,combat,0.698754714,fightinfacts,0.647470961,aggression,0.645227474
2888,races,combat,0.688416413,promotions,0.646076912,yank,0.622669304
2176,mogulwarrior,combat,0.688094885,warindustries,0.65274153,combatstress,0.63997002
2885,race,combat,0.668124283,promotions,0.625073215,training,0.6155238
3278,snipers,combat,0.634649136,enemies,0.618406778,weapons,0.603326645
714,combatstress,combatstress,1,combat,0.804968349,aggression,0.759535632
3408,stress,combatstress,0.844245228,anxieties,0.825328359,aggression,0.800448779
2637,physicalstrain,combatstress,0.829014732,aggression,0.734552087,anxieties,0.71307659
2099,mentalstress,combatstress,0.815137492,anxieties,0.752329695,aggression,0.720708972
3559,toughtimes,combatstress,0.811686405,anxieties,0.769823027,aggression,0.761765414
1551,hardships,combatstress,0.811422788,anxieties,0.800876004,aggression,0.721859616
1671,impatience,combatstress,0.796201454,aggression,0.788483362,anxieties,0.78060576
769,concernedsoldier,combatstress,0.778012589,enemies,0.705193327,duty,0.690384593
3558,toughbreak,combatstress,0.772622912,anxieties,0.716386571,limitedassignments,0.70395443
1556,hardworking,combatstress,0.761625142,discipline,0.737569812,duty,0.716802705
3307,soldierproblems,combatstress,0.760853483,enemies,0.744210572,enemyatrocities,0.724810251
2130,militaryrestrictions,combatstress,0.753323607,censorship,0.73671692,enemies,0.705814777
2559,overworked,combatstress,0.733069101,ups,0.708979114,jobturnover,0.697064772
1733,injury,combatstress,0.729918408,censorship,0.717165067,enemies,0.708128223
1555,hardworker,combatstress,0.729496279,discipline,0.713470842,duty,0.709852048
1235,fatigues,combatstress,0.725676745,limitedassignments,0.678044867,furloughs,0.675343721
3553,toomuchwork,combatstress,0.723969374,anxieties,0.643103986,aggression,0.640125223
3916,workingharder,combatstress,0.716988801,yank,0.69920797,training,0.682802481
414,biggerissues,combatstress,0.716471217,aggression,0.710108339,currentevents,0.701939247
2841,ptsd,combatstress,0.71270195,anxieties,0.696866328,censorship,0.678450182
226,armylifeiscrazy,combatstress,0.68474339,enemyvindictiveness,0.671999008,enemies,0.669991218
3552,toomuchdrilling,combatstress,0.67848937,anxieties,0.62417851,aggression,0.620993023
2258,needmoney,combatstress,0.676653448,supplies,0.658487498,anxieties,0.651013566
1987,longhours,combatstress,0.668542394,lengthofservice,0.649160619,lengthofwar,0.62430653
751,company,company,1,headquarters,0.826938567,name,0.823733625
3683,unit,company,0.877336614,wac,0.871825145,name,0.863510193
2810,production,company,0.872261231,publications,0.868681694,evaluation,0.865197631
895,departments,company,0.865377353,adjustment,0.859084033,promotions,0.844874405
3688,units,company,0.856141723,facilities,0.844315603,mission,0.84210629
462,boss,company,0.832454637,sectioncief,0.795136275,headquarters,0.779313343
2041,manufacturing,company,0.830557696,equipment,0.791815585,promotions,0.789483589
284,assistant,company,0.823741547,evaluation,0.810487594,adjustment,0.805994895
902,depot,company,0.818577138,headquarters,0.796875414,usos,0.790083054
1709,industry,company,0.817749609,equipment,0.817295814,careers,0.779159084
1119,enterprise,company,0.812179298,leadershi,0.7749752,business,0.767635106
1361,franchise,company,0.811293841,promotions,0.79685016,name,0.788405441
3563,town,company,0.801039652,name,0.765042846,wac,0.75466333
808,corporation,company,0.792566515,businessownership,0.751579096,business,0.745848471
2235,myfolks,company,0.791091777,usos,0.74925765,headquarters,0.748338711
2583,partnership,company,0.788875363,allies,0.781206626,benefits,0.770438669
1930,life,company,0.788721284,careers,0.783339212,name,0.782621172
2561,ownership,company,0.788662708,publications,0.779786474,mission,0.778670865
1097,engaged,company,0.787501478,mission,0.745901117,adjustment,0.742217516
2063,mechanic,company,0.767091509,adjustment,0.732656099,equipment,0.719305823
1288,firstimpressions,company,0.761187279,courses,0.739667685,evaluation,0.739042346
1186,factory,company,0.752498345,headquarters,0.746741216,barracks,0.706649155
1228,father,company,0.745996324,usos,0.675430644,conscription,0.67505205
797,contractor,company,0.742536074,headquarters,0.740005768,sectioncief,0.719648604
1033,driver,company,0.738143537,promotions,0.71833049,rotation,0.711827121
3113,salesman,company,0.738010028,promotion,0.718073833,promotions,0.696121549
1206,families,company,0.735713415,maritalstatus,0.732250547,chilhood,0.720960488
3681,union,company,0.720215149,usoclubs,0.702112245,sectioncief,0.701512982
1207,family,company,0.719500261,maritalstatus,0.708943061,homefront,0.681872325
3369,startup,company,0.716404661,careers,0.715489581,promotions,0.649857219
1210,familyfirst,company,0.697878807,chilhood,0.690836023,maritalstatus,0.689977854
184,anyjob,company,0.697774255,careers,0.692337733,jobpreference,0.640286864
2560,ownbusiness,company,0.679029504,civilianskills,0.675965975,noncoms,0.650075568
1024,dreams,company,0.677325395,promotions,0.675484626,adjustment,0.65441449
1245,feelin22,company,0.661835303,usos,0.642339787,pointsystem,0.63573392
3889,winter,company,0.643098382,clothing,0.63521869,rules,0.608581579
1220,farmer,company,0.642940511,conscription,0.618936587,supplies,0.610825275
778,confidenceinship,confidenceinship,1,efficiency,0.745853007,confidenceintroops,0.745330519
779,confidenceintroops,confidenceintroops,1,morale,0.818841464,efficiency,0.755479501
1291,fitforduty,confidenceintroops,0.821734198,efficiency,0.803339335,morale,0.787710618
248,armypride,confidenceintroops,0.81698881,morale,0.729858387,enlisted,0.695075869
1545,happysoldier,confidenceintroops,0.815898864,jobsatisfaction,0.780053956,efficiency,0.745018857
3454,supportthetroops,confidenceintroops,0.803806809,servicepersonnel,0.756838985,morale,0.711182778
2596,patriotism,confidenceintroops,0.802524105,morale,0.798149653,prideinoutfit,0.787639126
2614,perfectsoldier,confidenceintroops,0.800213313,efficiency,0.781248418,jobsatisfaction,0.718713061
2006,loyalsoldier,confidenceintroops,0.795879893,morale,0.711794826,efficiency,0.706914081
